, 
barnes, mi, 02.90, 66712, 2.88, 0.01, 0, 2461
barnes, sn-0.6.0-full-checks, 02.91, 65716, 2.88, 0.02, 0, 2863
barnes, sn-0.6.0, 02.87, 65508, 2.85, 0.01, 0, 2838
barnes, sn-0.5.3, 02.87, 70068, 2.84, 0.02, 0, 2518
barnes, sn-0.6.0-memcpy-checks, 02.89, 65608, 2.88, 0.01, 0, 2837
barnes, je, 02.90, 76652, 2.87, 0.02, 0, 2550
barnes, scudo, 02.99, 61892, 2.94, 0.04, 0, 4270
barnes, smi, 03.02, 66728, 3.00, 0.01, 0, 2657
espresso, mi, 05.27, 8220, 5.25, 0.02, 0, 174
espresso, sn-0.6.0-full-checks, 05.35, 12640, 5.30, 0.04, 0, 744
espresso, sn-0.6.0, 05.19, 6216, 5.16, 0.03, 0, 654
espresso, sn-0.5.3, 05.21, 10244, 5.19, 0.01, 0, 410
espresso, sn-0.6.0-memcpy-checks, 05.20, 6256, 5.19, 0.00, 0, 657
espresso, je, 05.54, 12184, 5.50, 0.03, 0, 322
espresso, scudo, 06.07, 4940, 6.05, 0.02, 0, 645
espresso, smi, 05.50, 6620, 5.48, 0.02, 0, 288
z3, mi, 01.19, 71272, 1.18, 0.01, 0, 458
z3, sn-0.6.0-full-checks, 01.18, 72428, 1.17, 0.01, 0, 773
z3, sn-0.6.0, 01.17, 66184, 1.16, 0.01, 0, 734
z3, sn-0.5.3, 01.18, 73508, 1.16, 0.01, 0, 563
z3, sn-0.6.0-memcpy-checks, 01.19, 66128, 1.17, 0.02, 0, 738
z3, je, 01.20, 65792, 1.18, 0.02, 0, 2770
z3, scudo, 01.27, 56116, 1.24, 0.03, 0, 8681
z3, smi, 01.26, 66104, 1.23, 0.02, 0, 3836
gs, mi, 01.17, 57476, 1.13, 0.03, 0, 1660
gs, sn-0.6.0-full-checks, 01.21, 54304, 1.18, 0.02, 0, 2018
gs, sn-0.6.0, 01.18, 48280, 1.17, 0.01, 0, 1999
gs, sn-0.5.3, 01.17, 56084, 1.16, 0.01, 0, 1873
