barnes, smi, 03.02, 66728, 3.00, 0.01, 0, 2657
espresso, smi, 05.50, 6620, 5.48, 0.02, 0, 288
z3, smi, 01.26, 66104, 1.23, 0.02, 0, 3836
gs, smi, 01.20, 56372, 1.16, 0.04, 0, 4550
redis, smi, 4.622, 35372, 1.97, 0.35, 0, 8035
cfrac, smi, 07.09, 4464, 7.09, 0.00, 0, 183
leanN, smi, 27.04, 624072, 96.26, 1.92, 0, 354731
sed, smi, 01.82, 317312, 1.71, 0.11, 0, 34437
barnes, smi, 02.91, 66940, 2.90, 0.01, 0, 2670
espresso, smi, 05.48, 6740, 5.47, 0.01, 0, 288
z3, smi, 01.22, 65448, 1.20, 0.01, 0, 3699
gs, smi, 01.19, 57232, 1.14, 0.05, 0, 4648
redis, smi, 4.631, 35436, 1.95, 0.38, 0, 8036
cfrac, smi, 07.14, 4580, 7.14, 0.00, 0, 180
leanN, smi, 27.65, 631068, 99.97, 1.98, 0, 422694
sed, smi, 01.81, 315944, 1.67, 0.13, 0, 34063
barnes, smi, 02.94, 66856, 2.92, 0.02, 0, 2657
espresso, smi, 05.48, 6640, 5.46, 0.02, 0, 288
z3, smi, 01.23, 65868, 1.21, 0.02, 0, 3826
gs, smi, 01.20, 57060, 1.16, 0.03, 0, 4647
redis, smi, 4.599, 35428, 1.93, 0.39, 0, 8050
cfrac, smi, 07.03, 4572, 7.02, 0.00, 0, 183
leanN, smi, 26.96, 620428, 96.80, 1.63, 0, 326027
sed, smi, 01.82, 316752, 1.69, 0.12, 0, 34265
barnes, smi, 02.95, 66820, 2.93, 0.02, 0, 2655
espresso, smi, 05.49, 6684, 5.45, 0.03, 0, 285
z3, smi, 01.23, 66204, 1.21, 0.01, 0, 3834
gs, smi, 01.20, 56748, 1.18, 0.01, 0, 4635
redis, smi, 4.564, 35472, 1.90, 0.40, 0, 8051
cfrac, smi, 07.04, 4596, 7.03, 0.00, 0, 182
leanN, smi, 27.59, 635276, 100.36, 1.84, 2, 343670
sed, smi, 01.80, 316116, 1.69, 0.11, 0, 34107
barnes, smi, 02.95, 66948, 2.93, 0.01, 0, 2662
espresso, smi, 05.48, 6748, 5.46, 0.02, 0, 289
z3, smi, 01.23, 65724, 1.21, 0.02, 0, 3728
