barnes, je, 02.90, 76652, 2.87, 0.02, 0, 2550
espresso, je, 05.54, 12184, 5.50, 0.03, 0, 322
z3, je, 01.20, 65792, 1.18, 0.02, 0, 2770
gs, je, 01.20, 53216, 1.16, 0.04, 0, 3724
redis, je, 5.060, 36836, 2.21, 0.32, 1, 6765
cfrac, je, 06.64, 10056, 6.64, 0.00, 0, 273
leanN, je, 26.06, 503092, 97.26, 1.13, 0, 171614
sed, je, 01.74, 300292, 1.65, 0.08, 0, 8858
barnes, je, 02.86, 76748, 2.84, 0.01, 0, 2547
espresso, je, 05.44, 9956, 5.44, 0.00, 0, 355
z3, je, 01.17, 66016, 1.15, 0.02, 0, 2773
gs, je, 01.20, 53824, 1.16, 0.04, 0, 3729
redis, je, 5.109, 36816, 2.16, 0.41, 0, 6769
cfrac, je, 06.64, 10072, 6.63, 0.00, 0, 273
leanN, je, 25.99, 529828, 98.94, 1.02, 0, 106383
sed, je, 01.73, 295420, 1.64, 0.08, 0, 9180
barnes, je, 02.85, 76568, 2.83, 0.02, 0, 2545
espresso, je, 05.44, 9880, 5.41, 0.03, 0, 297
z3, je, 01.19, 65880, 1.16, 0.03, 0, 2762
gs, je, 01.19, 53716, 1.16, 0.03, 0, 3723
redis, je, 5.021, 36832, 2.09, 0.43, 0, 6775
cfrac, je, 06.72, 10136, 6.72, 0.00, 0, 270
leanN, je, 26.89, 529516, 103.02, 1.26, 0, 157578
sed, je, 01.73, 293900, 1.64, 0.08, 0, 8280
barnes, je, 02.86, 76616, 2.84, 0.01, 0, 2548
espresso, je, 05.55, 9940, 5.52, 0.02, 0, 388
z3, je, 01.18, 67784, 1.16, 0.02, 0, 2757
gs, je, 01.19, 55668, 1.15, 0.03, 0, 3715
redis, je, 5.026, 36816, 2.20, 0.32, 0, 6771
cfrac, je, 06.62, 10056, 6.62, 0.00, 0, 271
leanN, je, 26.95, 514740, 103.52, 1.21, 0, 204418
sed, je, 01.73, 295488, 1.67, 0.06, 0, 9192
barnes, je, 02.85, 76636, 2.83, 0.02, 0, 2547
espresso, je, 05.53, 11876, 5.49, 0.04, 0, 334
z3, je, 01.17, 65920, 1.16, 0.01, 0, 2771
gs, je, 01.18, 53792, 1.16, 0.01, 0, 3727
redis, je, 4.991, 36876, 2.10, 0.40, 0, 6772
cfrac, je, 06.63, 10056, 6.63, 0.00, 0, 271
leanN, je, 25.51, 520756, 95.50, 1.06, 0, 164558
sed, je, 01.73, 295712, 1.65, 0.08, 0, 9184
barnes, je, 02.86, 76672, 2.84, 0.01, 0, 2550
espresso, je, 05.43, 9908, 5.39, 0.04, 0, 332
z3, je, 01.18, 65916, 1.17, 0.01, 0, 2774
gs, je, 01.18, 53628, 1.16, 0.02, 0, 3712
redis, je, 5.033, 36940, 2.16, 0.36, 0, 6761
cfrac, je, 06.67, 9996, 6.66, 0.00, 0, 270
leanN, je, 26.70, 513676, 103.21, 0.97, 0, 78470
sed, je, 01.74, 295408, 1.65, 0.09, 0, 9194
barnes, je, 02.85, 76616, 2.83, 0.01, 0, 2551
espresso, je, 05.44, 10148, 5.42, 0.02, 0, 307
z3, je, 01.19, 66028, 1.16, 0.02, 0, 2773
gs, je, 01.18, 53568, 1.13, 0.05, 0, 3723
redis, je, 4.989, 36816, 2.17, 0.33, 0, 6756
cfrac, je, 06.63, 10000, 6.62, 0.00, 0, 270
leanN, je, 26.63, 489512, 103.36, 1.12, 0, 178461
sed, je, 01.76, 295512, 1.69, 0.07, 0, 9198
barnes, je, 02.89, 76676, 2.87, 0.01, 0, 2546
espresso, je, 05.49, 9904, 5.47, 0.01, 0, 346
z3, je, 01.19, 65840, 1.16, 0.02, 0, 2772
gs, je, 01.20, 53220, 1.15, 0.04, 0, 3711
redis, je, 5.087, 36972, 2.19, 0.36, 0, 6784
cfrac, je, 06.66, 10104, 6.65, 0.00, 0, 271
leanN, je, 26.02, 524788, 98.90, 1.07, 0, 140108
sed, je, 01.75, 294172, 1.65, 0.09, 0, 8283
barnes, je, 02.85, 76744, 2.85, 0.00, 0, 2549
espresso, je, 05.45, 9860, 5.45, 0.00, 0, 336
z3, je, 01.18, 65900, 1.17, 0.01, 0, 2771
gs, je, 01.20, 53552, 1.17, 0.03, 0, 3733
redis, je, 5.061, 36840, 2.14, 0.40, 0, 6776
cfrac, je, 06.64, 10108, 6.64, 0.00, 0, 271
leanN, je, 27.05, 504264, 103.22, 1.17, 0, 156329
sed, je, 01.74, 296120, 1.65, 0.09, 0, 8271
barnes, je, 02.91, 76640, 2.88, 0.02, 0, 2547
espresso, je, 05.47, 9932, 5.44, 0.02, 0, 355
z3, je, 01.19, 65772, 1.17, 0.01, 0, 2774
gs, je, 01.20, 53652, 1.18, 0.02, 0, 3718
redis, je, 5.188, 36876, 2.28, 0.32, 0, 6771
cfrac, je, 06.68, 10028, 6.68, 0.00, 0, 271
leanN, je, 26.47, 507228, 100.33, 0.96, 0, 126259
sed, je, 01.73, 295408, 1.63, 0.09, 0, 9187
barnes, je, 02.87, 76584, 2.87, 0.00, 0, 2549
espresso, je, 05.47, 10276, 5.46, 0.01, 0, 295
z3, je, 01.18, 65908, 1.17, 0.01, 0, 2770
gs, je, 01.19, 53308, 1.16, 0.02, 0, 3724
redis, je, 5.107, 36840, 2.19, 0.37, 0, 6749
cfrac, je, 06.64, 10028, 6.64, 0.00, 0, 269
leanN, je, 25.87, 521736, 96.91, 1.09, 0, 178770
sed, je, 01.74, 293788, 1.67, 0.07, 0, 8269
barnes, je, 02.88, 76748, 2.86, 0.01, 0, 2547
espresso, je, 05.47, 9972, 5.45, 0.02, 0, 307
z3, je, 01.19, 65768, 1.17, 0.01, 0, 2772
gs, je, 01.20, 53332, 1.17, 0.02, 0, 3721
redis, je, 5.073, 36820, 2.24, 0.31, 0, 6761
cfrac, je, 06.65, 10024, 6.65, 0.00, 0, 271
leanN, je, 25.38, 538536, 95.43, 0.90, 0, 84230
sed, je, 01.75, 300848, 1.66, 0.08, 0, 7482
barnes, je, 02.85, 76700, 2.83, 0.01, 0, 2550
espresso, je, 05.45, 9988, 5.41, 0.03, 0, 280
z3, je, 01.19, 65748, 1.17, 0.01, 0, 2768
gs, je, 01.19, 53616, 1.16, 0.03, 0, 3722
redis, je, 5.081, 36804, 2.16, 0.39, 0, 6746
cfrac, je, 06.65, 10136, 6.65, 0.00, 0, 270
leanN, je, 25.86, 541932, 97.58, 0.99, 0, 98387
sed, je, 01.74, 295660, 1.64, 0.10, 0, 9190
barnes, je, 02.93, 74592, 2.91, 0.01, 0, 2546
espresso, je, 05.46, 9816, 5.42, 0.04, 0, 300
z3, je, 01.20, 69616, 1.19, 0.00, 0, 2198
gs, je, 01.19, 53280, 1.16, 0.03, 0, 3722
redis, je, 5.076, 36892, 2.13, 0.41, 0, 6769
cfrac, je, 06.66, 9992, 6.66, 0.00, 0, 271
leanN, je, 26.93, 532264, 104.61, 1.12, 0, 99886
sed, je, 01.74, 301688, 1.65, 0.08, 0, 5053
barnes, je, 02.93, 74488, 2.90, 0.03, 0, 2544
espresso, je, 05.50, 9992, 5.46, 0.04, 0, 331
z3, je, 01.20, 65816, 1.18, 0.02, 0, 2768
gs, je, 01.21, 53448, 1.19, 0.01, 0, 3717
redis, je, 5.139, 36888, 2.16, 0.42, 0, 6762
cfrac, je, 06.66, 10020, 6.66, 0.00, 0, 271
leanN, je, 25.78, 527208, 96.93, 1.01, 0, 119894
sed, je, 01.74, 301020, 1.67, 0.06, 0, 6483
barnes, je, 02.91, 76676, 2.89, 0.01, 0, 2547
espresso, je, 05.44, 9796, 5.42, 0.02, 0, 317
z3, je, 01.18, 65736, 1.17, 0.01, 0, 2769
gs, je, 01.19, 53460, 1.15, 0.03, 0, 3726
redis, je, 5.193, 36928, 2.21, 0.40, 0, 6766
cfrac, je, 06.68, 10084, 6.68, 0.00, 0, 273
leanN, je, 25.71, 531268, 96.34, 1.03, 1, 177553
sed, je, 01.79, 293892, 1.71, 0.07, 0, 8287
barnes, je, 02.86, 76616, 2.84, 0.01, 0, 2550
espresso, je, 05.46, 9956, 5.45, 0.01, 0, 300
z3, je, 01.19, 70012, 1.17, 0.02, 0, 2781
gs, je, 01.19, 53260, 1.16, 0.02, 0, 3722
redis, je, 5.044, 36848, 2.17, 0.36, 0, 6771
cfrac, je, 06.68, 10080, 6.68, 0.00, 0, 272
leanN, je, 26.09, 530264, 98.26, 1.12, 0, 153838
sed, je, 01.73, 301076, 1.62, 0.10, 0, 5991
barnes, je, 02.87, 76688, 2.84, 0.02, 0, 2551
espresso, je, 05.48, 9980, 5.45, 0.03, 0, 317
z3, je, 01.21, 65892, 1.19, 0.01, 0, 2772
gs, je, 01.21, 53468, 1.18, 0.02, 0, 3719
redis, je, 5.238, 36860, 2.25, 0.37, 0, 6765
cfrac, je, 06.69, 10076, 6.68, 0.00, 0, 269
leanN, je, 26.63, 496704, 101.91, 1.14, 1, 152314
sed, je, 01.74, 295456, 1.68, 0.06, 0, 9177
barnes, je, 02.88, 78712, 2.87, 0.00, 0, 2546
espresso, je, 05.48, 9832, 5.46, 0.01, 0, 345
z3, je, 01.18, 68604, 1.17, 0.01, 0, 2431
gs, je, 01.19, 53572, 1.15, 0.04, 0, 3728
redis, je, 5.052, 38772, 2.20, 0.34, 0, 6761
cfrac, je, 06.72, 10056, 6.71, 0.00, 0, 271
leanN, je, 26.16, 515292, 100.02, 0.99, 3, 110034
sed, je, 01.74, 295444, 1.66, 0.07, 0, 9184
barnes, je, 02.90, 74568, 2.88, 0.01, 0, 2547
espresso, je, 05.44, 9864, 5.41, 0.03, 0, 304
z3, je, 01.18, 65876, 1.16, 0.01, 0, 2782
gs, je, 01.21, 53748, 1.18, 0.02, 0, 3721
redis, je, 5.047, 36796, 2.15, 0.39, 0, 6770
cfrac, je, 06.65, 10052, 6.65, 0.00, 0, 271
leanN, je, 25.97, 501392, 97.88, 1.12, 4, 154360
sed, je, 01.72, 301980, 1.65, 0.07, 0, 3141
