barnes, scudo, 02.99, 61892, 2.94, 0.04, 0, 4270
espresso, scudo, 06.07, 4940, 6.05, 0.02, 0, 645
z3, scudo, 01.27, 56116, 1.24, 0.03, 0, 8681
gs, scudo, 01.21, 41248, 1.16, 0.05, 0, 17117
redis, scudo, 5.252, 37900, 2.22, 0.42, 0, 9863
cfrac, scudo, 08.45, 4684, 8.45, 0.00, 0, 616
leanN, scudo, 33.01, 593072, 120.15, 1.81, 0, 598360
sed, scudo, 01.81, 245512, 1.69, 0.11, 0, 60801
barnes, scudo, 02.92, 61480, 2.90, 0.02, 0, 4252
espresso, scudo, 06.04, 4900, 6.01, 0.02, 0, 642
z3, scudo, 01.26, 56052, 1.23, 0.02, 0, 8668
gs, scudo, 01.21, 41532, 1.17, 0.03, 0, 17160
redis, scudo, 5.209, 37820, 2.27, 0.34, 0, 9874
cfrac, scudo, 08.53, 4616, 8.53, 0.00, 0, 615
leanN, scudo, 32.58, 602392, 117.53, 1.81, 0, 532564
sed, scudo, 01.82, 245464, 1.71, 0.10, 0, 60799
barnes, scudo, 02.94, 61888, 2.94, 0.00, 0, 4270
espresso, scudo, 06.04, 5000, 6.02, 0.01, 0, 648
z3, scudo, 01.26, 56160, 1.23, 0.02, 0, 8672
gs, scudo, 01.20, 41456, 1.16, 0.04, 0, 17153
redis, scudo, 5.238, 37884, 2.18, 0.45, 0, 9872
cfrac, scudo, 08.44, 4696, 8.44, 0.00, 0, 610
leanN, scudo, 33.36, 589768, 121.28, 2.00, 0, 601688
sed, scudo, 01.81, 245412, 1.70, 0.10, 0, 60796
barnes, scudo, 02.92, 61692, 2.91, 0.01, 0, 4279
espresso, scudo, 06.08, 4876, 6.03, 0.05, 0, 635
z3, scudo, 01.26, 56312, 1.24, 0.01, 0, 8163
gs, scudo, 01.20, 41428, 1.15, 0.05, 0, 17159
redis, scudo, 5.156, 38016, 2.25, 0.34, 0, 9884
cfrac, scudo, 08.40, 4592, 8.39, 0.00, 0, 611
leanN, scudo, 32.10, 628432, 114.89, 1.64, 0, 568793
sed, scudo, 01.81, 245284, 1.67, 0.13, 0, 60797
barnes, scudo, 02.89, 64112, 2.86, 0.02, 0, 3516
espresso, scudo, 06.10, 5000, 6.07, 0.03, 0, 648
z3, scudo, 01.27, 55960, 1.24, 0.02, 0, 8678
gs, scudo, 01.20, 41180, 1.17, 0.03, 0, 17107
redis, scudo, 5.188, 38000, 2.16, 0.45, 0, 9878
cfrac, scudo, 08.39, 4564, 8.39, 0.00, 0, 608
leanN, scudo, 32.49, 589876, 116.58, 1.64, 0, 607090
sed, scudo, 01.82, 245648, 1.69, 0.11, 0, 60799
barnes, scudo, 02.90, 64096, 2.88, 0.01, 0, 3531
espresso, scudo, 06.03, 4884, 6.00, 0.02, 0, 642
z3, scudo, 01.25, 56064, 1.23, 0.02, 0, 8664
gs, scudo, 01.20, 41440, 1.14, 0.06, 0, 17166
redis, scudo, 5.361, 37964, 2.31, 0.38, 0, 9853
cfrac, scudo, 08.64, 4756, 8.63, 0.00, 0, 613
leanN, scudo, 33.24, 625584, 121.33, 1.88, 0, 656737
sed, scudo, 01.81, 245432, 1.69, 0.12, 0, 60798
barnes, scudo, 02.92, 64456, 2.89, 0.03, 0, 3607
espresso, scudo, 06.05, 4992, 6.03, 0.02, 0, 642
z3, scudo, 01.24, 56172, 1.22, 0.01, 0, 8145
gs, scudo, 01.20, 41540, 1.16, 0.03, 0, 17162
redis, scudo, 5.182, 37880, 2.22, 0.39, 0, 9882
cfrac, scudo, 08.40, 4564, 8.39, 0.00, 0, 610
leanN, scudo, 32.24, 586964, 116.42, 1.71, 4, 656609
sed, scudo, 01.83, 245376, 1.73, 0.09, 0, 60796
barnes, scudo, 02.91, 61900, 2.89, 0.01, 0, 3644
espresso, scudo, 06.05, 4884, 6.02, 0.02, 0, 632
z3, scudo, 01.26, 56180, 1.25, 0.01, 0, 8670
gs, scudo, 01.21, 41180, 1.15, 0.06, 0, 17153
redis, scudo, 5.234, 37924, 2.22, 0.41, 0, 9880
cfrac, scudo, 08.43, 4656, 8.42, 0.00, 0, 611
leanN, scudo, 32.32, 617108, 115.04, 1.95, 3, 560579
sed, scudo, 01.81, 245416, 1.69, 0.11, 0, 60794
barnes, scudo, 02.90, 63144, 2.88, 0.02, 0, 3502
espresso, scudo, 06.02, 4804, 6.02, 0.00, 0, 640
z3, scudo, 01.27, 56036, 1.26, 0.01, 0, 8678
gs, scudo, 01.22, 41524, 1.15, 0.06, 0, 17151
redis, scudo, 5.222, 37976, 2.24, 0.39, 0, 9876
cfrac, scudo, 08.56, 4644, 8.56, 0.00, 0, 610
leanN, scudo, 32.94, 612364, 117.66, 2.10, 5, 805633
sed, scudo, 01.82, 245408, 1.70, 0.12, 0, 60794
barnes, scudo, 02.92, 63716, 2.91, 0.00, 0, 3472
espresso, scudo, 06.13, 4804, 6.12, 0.01, 0, 633
z3, scudo, 01.26, 56280, 1.24, 0.01, 0, 8661
gs, scudo, 01.21, 41432, 1.18, 0.02, 0, 17155
redis, scudo, 5.231, 37984, 2.27, 0.36, 0, 9869
cfrac, scudo, 08.43, 4624, 8.43, 0.00, 0, 611
leanN, scudo, 33.81, 608676, 124.38, 1.69, 0, 497025
sed, scudo, 01.81, 245452, 1.70, 0.10, 0, 60797
barnes, scudo, 02.94, 61456, 2.92, 0.02, 0, 4264
espresso, scudo, 06.03, 4980, 6.00, 0.03, 0, 639
z3, scudo, 01.25, 56216, 1.23, 0.02, 0, 8662
gs, scudo, 01.20, 41576, 1.13, 0.06, 0, 17165
redis, scudo, 5.297, 37972, 2.29, 0.37, 0, 9852
cfrac, scudo, 08.45, 4648, 8.45, 0.00, 0, 611
leanN, scudo, 32.13, 589304, 114.72, 1.66, 0, 541686
sed, scudo, 01.83, 245484, 1.70, 0.12, 0, 60795
barnes, scudo, 02.95, 61908, 2.93, 0.01, 0, 4305
espresso, scudo, 06.04, 4980, 5.99, 0.04, 0, 644
z3, scudo, 01.25, 56092, 1.23, 0.02, 0, 8666
gs, scudo, 01.21, 41008, 1.17, 0.04, 0, 17108
redis, scudo, 5.271, 37924, 2.22, 0.42, 0, 9862
cfrac, scudo, 08.45, 4568, 8.44, 0.00, 0, 610
leanN, scudo, 32.97, 591284, 118.01, 1.87, 0, 721248
sed, scudo, 01.80, 245376, 1.68, 0.11, 0, 60799
barnes, scudo, 02.95, 61764, 2.93, 0.01, 0, 4295
espresso, scudo, 06.04, 4780, 6.01, 0.03, 0, 641
z3, scudo, 01.25, 56248, 1.23, 0.01, 0, 8657
gs, scudo, 01.20, 41332, 1.13, 0.07, 0, 17114
